rental_id;rental_date;inventory_id;customer_id;first_name;last_name;email
941;30-05-2005 15:02;3630;562;Wallace;Slone;wallace.slone@sakilacustomer.org
942;30-05-2005 15:05;4279;473;Jorge;Olivares;jorge.olivares@sakilacustomer.org
943;30-05-2005 15:20;3737;57;Evelyn;Morgan;evelyn.morgan@sakilacustomer.org
944;30-05-2005 15:26;151;131;Monica;Hicks;monica.hicks@sakilacustomer.org
945;30-05-2005 15:33;1441;357;Keith;Rico;keith.rico@sakilacustomer.org
946;30-05-2005 15:35;1264;486;Glen;Talbert;glen.talbert@sakilacustomer.org
947;30-05-2005 15:36;4478;62;Joan;Cooper;joan.cooper@sakilacustomer.org
948;30-05-2005 15:44;585;245;Courtney;Day;courtney.day@sakilacustomer.org
949;30-05-2005 15:50;2202;368;Harry;Arce;harry.arce@sakilacustomer.org
950;30-05-2005 16:06;491;83;Louise;Jenkins;louise.jenkins@sakilacustomer.org
951;30-05-2005 16:10;1395;59;Cheryl;Murphy;cheryl.murphy@sakilacustomer.org
952;30-05-2005 16:28;4389;311;Paul;Trout;paul.trout@sakilacustomer.org
953;30-05-2005 16:34;2194;210;Ella;Oliver;ella.oliver@sakilacustomer.org
954;30-05-2005 16:57;1231;297;Sherri;Rhodes;sherri.rhodes@sakilacustomer.org
955;30-05-2005 16:59;4140;301;Robert;Baughman;robert.baughman@sakilacustomer.org
956;30-05-2005 17:30;647;296;Ramona;Hale;ramona.hale@sakilacustomer.org
957;30-05-2005 17:53;4428;440;Bernard;Colby;bernard.colby@sakilacustomer.org
958;30-05-2005 17:58;548;186;Holly;Fox;holly.fox@sakilacustomer.org
959;30-05-2005 18:07;3108;535;Javier;Elrod;javier.elrod@sakilacustomer.org
960;30-05-2005 18:13;1966;445;Micheal;Forman;micheal.forman@sakilacustomer.org
961;30-05-2005 18:16;3293;588;Marion;Ocampo;marion.ocampo@sakilacustomer.org
962;30-05-2005 18:45;4535;520;Mitchell;Westmoreland;mitchell.westmoreland@sakilacustomer.org
963;30-05-2005 18:52;1921;225;Arlene;Harvey;arlene.harvey@sakilacustomer.org
964;30-05-2005 18:53;657;287;Becky;Miles;becky.miles@sakilacustomer.org
965;30-05-2005 19:00;3363;502;Brett;Cornwell;brett.cornwell@sakilacustomer.org
966;30-05-2005 19:00;1294;496;Tyler;Wren;tyler.wren@sakilacustomer.org
967;30-05-2005 19:12;1954;330;Scott;Shelley;scott.shelley@sakilacustomer.org
968;30-05-2005 19:20;119;576;Morris;Mccarter;morris.mccarter@sakilacustomer.org
969;30-05-2005 19:23;443;551;Clayton;Barbee;clayton.barbee@sakilacustomer.org
970;30-05-2005 19:50;1520;307;Joseph;Joy;joseph.joy@sakilacustomer.org
971;30-05-2005 20:10;2911;561;Ian;Still;ian.still@sakilacustomer.org
972;30-05-2005 20:21;2;411;Norman;Currier;norman.currier@sakilacustomer.org
973;30-05-2005 20:27;1914;473;Jorge;Olivares;jorge.olivares@sakilacustomer.org
974;30-05-2005 20:28;2617;596;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
975;30-05-2005 21:07;3109;7;Maria;Miller;maria.miller@sakilacustomer.org
976;30-05-2005 21:11;2290;581;Virgil;Wofford;virgil.wofford@sakilacustomer.org
977;30-05-2005 21:22;2029;394;Chris;Brothers;chris.brothers@sakilacustomer.org
978;30-05-2005 21:30;407;154;Michele;Grant;michele.grant@sakilacustomer.org
979;30-05-2005 21:37;3917;279;Dianne;Shelton;dianne.shelton@sakilacustomer.org
980;30-05-2005 21:45;4169;273;Priscilla;Lowe;priscilla.lowe@sakilacustomer.org
981;30-05-2005 21:52;2913;326;Jose;Andrew;jose.andrew@sakilacustomer.org
982;30-05-2005 22:15;3560;524;Jared;Ely;jared.ely@sakilacustomer.org
983;30-05-2005 22:15;63;115;Wendy;Harrison;wendy.harrison@sakilacustomer.org
984;30-05-2005 22:17;2305;262;Patsy;Davidson;patsy.davidson@sakilacustomer.org
985;30-05-2005 22:18;1573;564;Bob;Pfeiffer;bob.pfeiffer@sakilacustomer.org
986;30-05-2005 22:22;4045;253;Terry;Carlson;terry.carlson@sakilacustomer.org
987;30-05-2005 22:59;390;11;Lisa;Anderson;lisa.anderson@sakilacustomer.org
988;30-05-2005 23:08;1364;12;Nancy;Thomas;nancy.thomas@sakilacustomer.org
989;30-05-2005 23:11;4388;83;Louise;Jenkins;louise.jenkins@sakilacustomer.org
990;30-05-2005 23:25;4171;311;Paul;Trout;paul.trout@sakilacustomer.org
991;30-05-2005 23:29;2863;593;Rene;Mcalister;rene.mcalister@sakilacustomer.org
992;30-05-2005 23:47;3572;123;Shannon;Freeman;shannon.freeman@sakilacustomer.org
993;30-05-2005 23:54;2080;513;Duane;Tubbs;duane.tubbs@sakilacustomer.org
994;30-05-2005 23:55;2798;472;Greg;Robins;greg.robins@sakilacustomer.org
995;31-05-2005 0:06;17;150;Danielle;Daniels;danielle.daniels@sakilacustomer.org
996;31-05-2005 0:06;2075;331;Eric;Robert;eric.robert@sakilacustomer.org
997;31-05-2005 0:08;4243;216;Natalie;Meyer;natalie.meyer@sakilacustomer.org
998;31-05-2005 0:16;3395;389;Alan;Kahn;alan.kahn@sakilacustomer.org
999;31-05-2005 0:25;4433;413;Marvin;Yee;marvin.yee@sakilacustomer.org
1000;31-05-2005 0:25;1774;332;Stephen;Qualls;stephen.qualls@sakilacustomer.org
1001;31-05-2005 0:46;1498;64;Judith;Cox;judith.cox@sakilacustomer.org
1002;31-05-2005 0:47;709;397;Jimmy;Schrader;jimmy.schrader@sakilacustomer.org
1003;31-05-2005 0:48;133;161;Geraldine;Perkins;geraldine.perkins@sakilacustomer.org
1004;31-05-2005 0:48;1588;565;Jaime;Nettles;jaime.nettles@sakilacustomer.org
1005;31-05-2005 0:53;4006;551;Clayton;Barbee;clayton.barbee@sakilacustomer.org
1006;31-05-2005 0:57;3461;222;Delores;Hansen;delores.hansen@sakilacustomer.org
1007;31-05-2005 1:02;3185;24;Kimberly;Lee;kimberly.lee@sakilacustomer.org
1008;31-05-2005 1:18;914;599;Austin;Cintron;austin.cintron@sakilacustomer.org
1009;31-05-2005 1:47;2523;485;Clyde;Tobias;clyde.tobias@sakilacustomer.org
1010;31-05-2005 1:57;4038;49;Joyce;Edwards;joyce.edwards@sakilacustomer.org
1011;31-05-2005 2:05;118;164;Joann;Gardner;joann.gardner@sakilacustomer.org
1012;31-05-2005 2:18;688;291;Toni;Holt;toni.holt@sakilacustomer.org
1013;31-05-2005 2:37;4522;384;Ernest;Stepp;ernest.stepp@sakilacustomer.org
1014;31-05-2005 2:39;766;280;Tracey;Barrett;tracey.barrett@sakilacustomer.org
1015;31-05-2005 2:44;3702;526;Karl;Seal;karl.seal@sakilacustomer.org
1016;31-05-2005 2:49;3423;204;Rosemary;Schmidt;rosemary.schmidt@sakilacustomer.org
1017;31-05-2005 2:53;1242;16;Sandra;Martin;sandra.martin@sakilacustomer.org
1018;31-05-2005 2:53;1930;594;Eduardo;Hiatt;eduardo.hiatt@sakilacustomer.org
1019;31-05-2005 3:05;3975;279;Dianne;Shelton;dianne.shelton@sakilacustomer.org
1020;31-05-2005 3:06;3402;138;Hazel;Warren;hazel.warren@sakilacustomer.org
1021;31-05-2005 3:16;2724;541;Darren;Windham;darren.windham@sakilacustomer.org
1022;31-05-2005 3:16;842;239;Minnie;Romero;minnie.romero@sakilacustomer.org
1023;31-05-2005 3:26;2483;227;Colleen;Burton;colleen.burton@sakilacustomer.org
1024;31-05-2005 3:30;2310;457;Bill;Gavin;bill.gavin@sakilacustomer.org
1025;31-05-2005 3:41;1618;93;Phyllis;Foster;phyllis.foster@sakilacustomer.org
1026;31-05-2005 3:45;632;107;Florence;Woods;florence.woods@sakilacustomer.org
1027;31-05-2005 3:46;2718;55;Doris;Reed;doris.reed@sakilacustomer.org
1028;31-05-2005 3:48;4479;51;Alice;Stewart;alice.stewart@sakilacustomer.org
1029;31-05-2005 3:52;2082;50;Diane;Collins;diane.collins@sakilacustomer.org
1030;31-05-2005 4:06;3948;267;Margie;Wade;margie.wade@sakilacustomer.org
1031;31-05-2005 4:23;917;416;Jeffery;Pinson;jeffery.pinson@sakilacustomer.org
1032;31-05-2005 4:28;2937;236;Marcia;Dean;marcia.dean@sakilacustomer.org
1033;31-05-2005 4:50;14;25;Deborah;Walker;deborah.walker@sakilacustomer.org
1034;31-05-2005 4:53;4117;293;Mae;Fletcher;mae.fletcher@sakilacustomer.org
1035;31-05-2005 5:01;949;362;Nicholas;Barfield;nicholas.barfield@sakilacustomer.org
1036;31-05-2005 5:21;2164;438;Barry;Lovelace;barry.lovelace@sakilacustomer.org
1037;31-05-2005 5:22;810;569;Dave;Gardiner;dave.gardiner@sakilacustomer.org
1038;31-05-2005 5:23;1253;385;Phillip;Holm;phillip.holm@sakilacustomer.org
1039;31-05-2005 5:32;2479;124;Sheila;Wells;sheila.wells@sakilacustomer.org
1040;31-05-2005 5:35;2546;270;Leah;Curtis;leah.curtis@sakilacustomer.org
1041;31-05-2005 5:46;4432;272;Kay;Caldwell;kay.caldwell@sakilacustomer.org
1042;31-05-2005 5:53;3155;506;Leslie;Seward;leslie.seward@sakilacustomer.org
1043;31-05-2005 6:11;2322;412;Allen;Butterfield;allen.butterfield@sakilacustomer.org
1044;31-05-2005 6:24;2574;70;Christina;Ramirez;christina.ramirez@sakilacustomer.org
1045;31-05-2005 6:29;3470;594;Eduardo;Hiatt;eduardo.hiatt@sakilacustomer.org
1046;31-05-2005 6:42;468;179;Dana;Hart;dana.hart@sakilacustomer.org
1047;31-05-2005 6:45;1366;72;Theresa;Watson;theresa.watson@sakilacustomer.org
1048;31-05-2005 6:49;2811;55;Doris;Reed;doris.reed@sakilacustomer.org
1049;31-05-2005 6:57;3913;312;Mark;Rinehart;mark.rinehart@sakilacustomer.org
1050;31-05-2005 7:01;726;303;William;Satterfield;william.satterfield@sakilacustomer.org
1051;31-05-2005 7:02;1025;246;Marian;Mendoza;marian.mendoza@sakilacustomer.org
1052;31-05-2005 7:07;2157;156;Bertha;Ferguson;bertha.ferguson@sakilacustomer.org
1053;31-05-2005 7:12;3734;196;Alma;Austin;alma.austin@sakilacustomer.org
1054;31-05-2005 7:33;1575;126;Ellen;Simpson;ellen.simpson@sakilacustomer.org
1055;31-05-2005 7:47;1639;108;Tracy;Cole;tracy.cole@sakilacustomer.org
1056;31-05-2005 7:48;1591;519;Ron;Deluca;ron.deluca@sakilacustomer.org
1057;31-05-2005 7:58;497;124;Sheila;Wells;sheila.wells@sakilacustomer.org
1058;31-05-2005 8:04;40;116;Victoria;Gibson;victoria.gibson@sakilacustomer.org
1059;31-05-2005 8:20;3041;241;Heidi;Larson;heidi.larson@sakilacustomer.org
1060;31-05-2005 8:21;2676;570;Ivan;Cromwell;ivan.cromwell@sakilacustomer.org
1061;31-05-2005 8:27;965;109;Edna;West;edna.west@sakilacustomer.org
1062;31-05-2005 8:38;2223;176;June;Carroll;june.carroll@sakilacustomer.org
1063;31-05-2005 8:44;2484;7;Maria;Miller;maria.miller@sakilacustomer.org
1064;31-05-2005 8:50;2373;460;Leon;Bostic;leon.bostic@sakilacustomer.org
1065;31-05-2005 8:54;3379;316;Steven;Curley;steven.curley@sakilacustomer.org
1066;31-05-2005 9:07;2383;541;Darren;Windham;darren.windham@sakilacustomer.org
1067;31-05-2005 9:12;2345;32;Amy;Lopez;amy.lopez@sakilacustomer.org
1068;31-05-2005 9:32;150;443;Francisco;Skidmore;francisco.skidmore@sakilacustomer.org
1069;31-05-2005 9:32;3057;251;Vickie;Brewer;vickie.brewer@sakilacustomer.org
1070;31-05-2005 9:39;3170;228;Allison;Stanley;allison.stanley@sakilacustomer.org
1071;31-05-2005 9:48;469;174;Yvonne;Watkins;yvonne.watkins@sakilacustomer.org
1072;31-05-2005 9:52;2557;272;Kay;Caldwell;kay.caldwell@sakilacustomer.org
1073;31-05-2005 9:55;522;146;Jamie;Rice;jamie.rice@sakilacustomer.org
1074;31-05-2005 10:04;2508;503;Angel;Barclay;angel.barclay@sakilacustomer.org
1075;31-05-2005 10:13;2279;9;Margaret;Moore;margaret.moore@sakilacustomer.org
1076;31-05-2005 10:14;2551;214;Kristin;Johnston;kristin.johnston@sakilacustomer.org
1077;31-05-2005 10:22;1986;24;Kimberly;Lee;kimberly.lee@sakilacustomer.org
1078;31-05-2005 10:28;3682;230;Joy;George;joy.george@sakilacustomer.org
1079;31-05-2005 10:48;268;312;Mark;Rinehart;mark.rinehart@sakilacustomer.org
1080;31-05-2005 10:55;3491;215;Jessie;Banks;jessie.banks@sakilacustomer.org
1081;31-05-2005 10:56;4524;404;Stanley;Scroggins;stanley.scroggins@sakilacustomer.org
1082;31-05-2005 11:02;4510;239;Minnie;Romero;minnie.romero@sakilacustomer.org
1083;31-05-2005 11:04;2393;556;Armando;Gruber;armando.gruber@sakilacustomer.org
1084;31-05-2005 11:10;4577;12;Nancy;Thomas;nancy.thomas@sakilacustomer.org
1085;31-05-2005 11:15;301;5;Elizabeth;Brown;elizabeth.brown@sakilacustomer.org
1086;31-05-2005 11:17;2909;549;Nelson;Christenson;nelson.christenson@sakilacustomer.org
1087;31-05-2005 11:18;431;169;Erica;Matthews;erica.matthews@sakilacustomer.org
1088;31-05-2005 11:35;3988;356;Gerald;Fultz;gerald.fultz@sakilacustomer.org
1089;31-05-2005 11:38;3784;367;Adam;Gooch;adam.gooch@sakilacustomer.org
1090;31-05-2005 12:03;3329;23;Sarah;Lewis;sarah.lewis@sakilacustomer.org
1091;31-05-2005 12:11;3853;251;Vickie;Brewer;vickie.brewer@sakilacustomer.org
1092;31-05-2005 12:15;4412;278;Billie;Horton;billie.horton@sakilacustomer.org
1093;31-05-2005 12:32;2189;214;Kristin;Johnston;kristin.johnston@sakilacustomer.org
1094;31-05-2005 13:03;3810;547;Kurt;Emmons;kurt.emmons@sakilacustomer.org
1095;31-05-2005 13:15;4546;252;Mattie;Hoffman;mattie.hoffman@sakilacustomer.org
1096;31-05-2005 13:30;1066;271;Penny;Neal;penny.neal@sakilacustomer.org
1097;31-05-2005 13:38;2285;491;Rick;Mattox;rick.mattox@sakilacustomer.org
1098;31-05-2005 13:51;1050;425;Francis;Sikes;francis.sikes@sakilacustomer.org
1099;31-05-2005 13:54;924;269;Cassandra;Walters;cassandra.walters@sakilacustomer.org
1100;31-05-2005 14:03;316;497;Gilbert;Sledge;gilbert.sledge@sakilacustomer.org
1101;31-05-2005 14:13;1174;260;Christy;Vargas;christy.vargas@sakilacustomer.org
1102;31-05-2005 14:20;2052;115;Wendy;Harrison;wendy.harrison@sakilacustomer.org
1103;31-05-2005 14:24;3154;353;Jonathan;Scarborough;jonathan.scarborough@sakilacustomer.org
1104;31-05-2005 14:30;1619;466;Leo;Ebert;leo.ebert@sakilacustomer.org
1105;31-05-2005 14:33;1708;26;Jessica;Hall;jessica.hall@sakilacustomer.org
1106;31-05-2005 14:36;4185;109;Edna;West;edna.west@sakilacustomer.org
1107;31-05-2005 15:04;3449;53;Heather;Morris;heather.morris@sakilacustomer.org
1108;31-05-2005 15:05;2562;254;Maxine;Silva;maxine.silva@sakilacustomer.org
1109;31-05-2005 15:12;2031;481;Herman;Devore;herman.devore@sakilacustomer.org
1110;31-05-2005 15:22;2085;355;Terry;Grissom;terry.grissom@sakilacustomer.org
1111;31-05-2005 15:24;1137;300;John;Farnsworth;john.farnsworth@sakilacustomer.org
1112;31-05-2005 15:51;2453;214;Kristin;Johnston;kristin.johnston@sakilacustomer.org
1113;31-05-2005 15:58;2078;451;Jim;Rea;jim.rea@sakilacustomer.org
1114;31-05-2005 16:00;2287;117;Edith;Mcdonald;edith.mcdonald@sakilacustomer.org
1115;31-05-2005 16:07;2140;109;Edna;West;edna.west@sakilacustomer.org
1116;31-05-2005 16:10;1356;256;Mabel;Holland;mabel.holland@sakilacustomer.org
1117;31-05-2005 16:15;4125;189;Loretta;Carpenter;loretta.carpenter@sakilacustomer.org
1118;31-05-2005 16:23;213;510;Ben;Easter;ben.easter@sakilacustomer.org
1119;31-05-2005 16:34;4401;469;Wesley;Bull;wesley.bull@sakilacustomer.org
1120;31-05-2005 16:37;2897;361;Lawrence;Lawton;lawrence.lawton@sakilacustomer.org
1121;31-05-2005 16:37;1691;74;Denise;Kelly;denise.kelly@sakilacustomer.org
1122;31-05-2005 16:39;1392;180;Stacy;Cunningham;stacy.cunningham@sakilacustomer.org
1123;31-05-2005 16:48;142;448;Miguel;Betancourt;miguel.betancourt@sakilacustomer.org
1124;31-05-2005 16:49;4560;134;Emma;Boyd;emma.boyd@sakilacustomer.org
1125;31-05-2005 17:23;1172;234;Claudia;Fuller;claudia.fuller@sakilacustomer.org
1126;31-05-2005 17:27;2765;431;Joel;Francisco;joel.francisco@sakilacustomer.org
1127;31-05-2005 17:45;2412;387;Jesse;Schilling;jesse.schilling@sakilacustomer.org
1128;31-05-2005 17:49;1496;311;Paul;Trout;paul.trout@sakilacustomer.org
1129;31-05-2005 18:00;386;486;Glen;Talbert;glen.talbert@sakilacustomer.org
1130;31-05-2005 18:13;3186;124;Sheila;Wells;sheila.wells@sakilacustomer.org
1131;31-05-2005 18:44;2654;128;Marjorie;Tucker;marjorie.tucker@sakilacustomer.org
1132;31-05-2005 18:44;1763;198;Elsie;Kelley;elsie.kelley@sakilacustomer.org
1133;31-05-2005 19:12;4271;73;Beverly;Brooks;beverly.brooks@sakilacustomer.org
1134;31-05-2005 19:14;143;191;Jeanette;Greene;jeanette.greene@sakilacustomer.org
1135;31-05-2005 19:15;3118;122;Thelma;Murray;thelma.murray@sakilacustomer.org
1136;31-05-2005 19:19;3963;50;Diane;Collins;diane.collins@sakilacustomer.org
1137;31-05-2005 19:20;3259;351;Jack;Foust;jack.foust@sakilacustomer.org
1138;31-05-2005 19:30;3944;438;Barry;Lovelace;barry.lovelace@sakilacustomer.org
1139;31-05-2005 19:34;666;562;Wallace;Slone;wallace.slone@sakilacustomer.org
1140;31-05-2005 19:36;3731;10;Dorothy;Taylor;dorothy.taylor@sakilacustomer.org
1141;31-05-2005 19:42;4128;217;Agnes;Bishop;agnes.bishop@sakilacustomer.org
1142;31-05-2005 19:46;3998;5;Elizabeth;Brown;elizabeth.brown@sakilacustomer.org
1143;31-05-2005 19:53;2632;209;Tonya;Chapman;tonya.chapman@sakilacustomer.org
1144;31-05-2005 20:04;2450;207;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org
1145;31-05-2005 20:13;1133;284;Sonia;Gregory;sonia.gregory@sakilacustomer.org
1146;31-05-2005 20:34;3134;250;Jo;Fowler;jo.fowler@sakilacustomer.org
1147;31-05-2005 20:37;622;259;Lena;Jensen;lena.jensen@sakilacustomer.org
1148;31-05-2005 20:38;3307;235;Jackie;Lynch;jackie.lynch@sakilacustomer.org
1149;31-05-2005 21:03;352;326;Jose;Andrew;jose.andrew@sakilacustomer.org
1150;31-05-2005 21:20;1632;136;Anita;Morales;anita.morales@sakilacustomer.org
1151;31-05-2005 21:29;1281;581;Virgil;Wofford;virgil.wofford@sakilacustomer.org
1152;31-05-2005 21:32;210;191;Jeanette;Greene;jeanette.greene@sakilacustomer.org
1153;31-05-2005 21:36;2725;506;Leslie;Seward;leslie.seward@sakilacustomer.org
1154;31-05-2005 21:42;2732;59;Cheryl;Murphy;cheryl.murphy@sakilacustomer.org
1155;31-05-2005 22:17;2048;251;Vickie;Brewer;vickie.brewer@sakilacustomer.org
1156;31-05-2005 22:37;460;106;Connie;Wallace;connie.wallace@sakilacustomer.org
1157;31-05-2005 22:47;1449;61;Katherine;Rivera;katherine.rivera@sakilacustomer.org
1;24-05-2005 22:53;367;130;Charlotte;Hunter;charlotte.hunter@sakilacustomer.org
