rental_id;rental_date;inventory_id;customer_id;return_date;staff_id;last_update;customer_id-2;store_id;first_name;last_name;email;address_id;activebool;create_date;last_update-2;active
874;30-05-2005 5:36;363;52;01-06-2005 9:32;1;16-02-2006 2:30;52;1;Julie;Sanchez;julie.sanchez@sakilacustomer.org;56;True;14-02-2006;2013-05-26 14:49:45.738;1
875;30-05-2005 5:38;1428;326;06-06-2005 0:34;2;16-02-2006 2:30;326;1;Jose;Andrew;jose.andrew@sakilacustomer.org;331;True;14-02-2006;2013-05-26 14:49:45.738;1
876;30-05-2005 5:41;1471;339;07-06-2005 9:06;2;16-02-2006 2:30;339;2;Walter;Perryman;walter.perryman@sakilacustomer.org;344;True;14-02-2006;2013-05-26 14:49:45.738;1
877;30-05-2005 5:48;886;9;02-06-2005 9:30;1;16-02-2006 2:30;9;2;Margaret;Moore;margaret.moore@sakilacustomer.org;13;True;14-02-2006;2013-05-26 14:49:45.738;1
878;30-05-2005 5:49;4265;323;07-06-2005 4:35;1;16-02-2006 2:30;323;2;Matthew;Mahan;matthew.mahan@sakilacustomer.org;328;True;14-02-2006;2013-05-26 14:49:45.738;1
879;30-05-2005 5:49;4021;482;05-06-2005 1:45;2;16-02-2006 2:30;482;1;Maurice;Crawley;maurice.crawley@sakilacustomer.org;487;True;14-02-2006;2013-05-26 14:49:45.738;0
880;30-05-2005 6:12;1819;460;02-06-2005 4:35;2;16-02-2006 2:30;460;1;Leon;Bostic;leon.bostic@sakilacustomer.org;465;True;14-02-2006;2013-05-26 14:49:45.738;1
881;30-05-2005 6:15;602;242;02-06-2005 10:21;1;16-02-2006 2:30;242;1;Glenda;Frazier;glenda.frazier@sakilacustomer.org;246;True;14-02-2006;2013-05-26 14:49:45.738;1
882;30-05-2005 6:16;3841;477;02-06-2005 11:57;1;16-02-2006 2:30;477;1;Dan;Paine;dan.paine@sakilacustomer.org;482;True;14-02-2006;2013-05-26 14:49:45.738;1
883;30-05-2005 6:21;2271;399;07-06-2005 4:50;2;16-02-2006 2:30;399;1;Danny;Isom;danny.isom@sakilacustomer.org;404;True;14-02-2006;2013-05-26 14:49:45.738;1
884;30-05-2005 6:41;4079;17;31-05-2005 7:39;1;16-02-2006 2:30;17;1;Donna;Thompson;donna.thompson@sakilacustomer.org;21;True;14-02-2006;2013-05-26 14:49:45.738;1
885;30-05-2005 6:54;646;62;03-06-2005 7:03;2;16-02-2006 2:30;62;1;Joan;Cooper;joan.cooper@sakilacustomer.org;66;True;14-02-2006;2013-05-26 14:49:45.738;1
886;30-05-2005 6:54;4356;393;01-06-2005 6:04;2;16-02-2006 2:30;393;1;Philip;Causey;philip.causey@sakilacustomer.org;398;True;14-02-2006;2013-05-26 14:49:45.738;1
887;30-05-2005 7:10;2727;16;01-06-2005 6:48;2;16-02-2006 2:30;16;2;Sandra;Martin;sandra.martin@sakilacustomer.org;20;True;14-02-2006;2013-05-26 14:49:45.738;0
888;30-05-2005 7:13;387;128;06-06-2005 9:50;1;16-02-2006 2:30;128;1;Marjorie;Tucker;marjorie.tucker@sakilacustomer.org;132;True;14-02-2006;2013-05-26 14:49:45.738;1
889;30-05-2005 7:14;1299;114;31-05-2005 7:56;2;16-02-2006 2:30;114;2;Grace;Ellis;grace.ellis@sakilacustomer.org;118;True;14-02-2006;2013-05-26 14:49:45.738;1
890;30-05-2005 7:43;1464;349;01-06-2005 11:26;1;16-02-2006 2:30;349;2;Joe;Gilliland;joe.gilliland@sakilacustomer.org;354;True;14-02-2006;2013-05-26 14:49:45.738;1
891;30-05-2005 7:43;2611;391;08-06-2005 9:21;1;16-02-2006 2:30;391;1;Clarence;Gamez;clarence.gamez@sakilacustomer.org;396;True;14-02-2006;2013-05-26 14:49:45.738;1
892;30-05-2005 8:02;471;274;05-06-2005 12:51;1;16-02-2006 2:30;274;1;Naomi;Jennings;naomi.jennings@sakilacustomer.org;279;True;14-02-2006;2013-05-26 14:49:45.738;1
893;30-05-2005 8:06;3260;502;07-06-2005 8:23;2;16-02-2006 2:30;502;1;Brett;Cornwell;brett.cornwell@sakilacustomer.org;507;True;14-02-2006;2013-05-26 14:49:45.738;1
894;30-05-2005 8:31;1118;400;07-06-2005 12:39;1;16-02-2006 2:30;400;2;Bryan;Hardison;bryan.hardison@sakilacustomer.org;405;True;14-02-2006;2013-05-26 14:49:45.738;1
895;30-05-2005 8:50;2744;192;05-06-2005 10:58;1;16-02-2006 2:30;192;1;Laurie;Lawrence;laurie.lawrence@sakilacustomer.org;196;True;14-02-2006;2013-05-26 14:49:45.738;1
896;30-05-2005 9:03;2817;207;05-06-2005 7:37;2;16-02-2006 2:30;207;1;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org;211;True;14-02-2006;2013-05-26 14:49:45.738;1
897;30-05-2005 9:10;1334;432;08-06-2005 3:43;1;16-02-2006 2:30;432;1;Edwin;Burk;edwin.burk@sakilacustomer.org;437;True;14-02-2006;2013-05-26 14:49:45.738;1
898;30-05-2005 9:26;3497;384;01-06-2005 10:45;2;16-02-2006 2:30;384;2;Ernest;Stepp;ernest.stepp@sakilacustomer.org;389;True;14-02-2006;2013-05-26 14:49:45.738;1
899;30-05-2005 9:29;1096;156;06-06-2005 12:39;2;16-02-2006 2:30;156;1;Bertha;Ferguson;bertha.ferguson@sakilacustomer.org;160;True;14-02-2006;2013-05-26 14:49:45.738;1
900;30-05-2005 9:38;3543;586;07-06-2005 11:54;1;16-02-2006 2:30;586;1;Kirk;Stclair;kirk.stclair@sakilacustomer.org;592;True;14-02-2006;2013-05-26 14:49:45.738;1
901;30-05-2005 9:40;760;259;02-06-2005 10:32;1;16-02-2006 2:30;259;2;Lena;Jensen;lena.jensen@sakilacustomer.org;264;True;14-02-2006;2013-05-26 14:49:45.738;1
902;30-05-2005 9:53;1514;561;07-06-2005 12:10;1;16-02-2006 2:30;561;2;Ian;Still;ian.still@sakilacustomer.org;567;True;14-02-2006;2013-05-26 14:49:45.738;1
903;30-05-2005 10:11;2423;197;03-06-2005 9:33;1;16-02-2006 2:30;197;2;Sue;Peters;sue.peters@sakilacustomer.org;201;True;14-02-2006;2013-05-26 14:49:45.738;1
904;30-05-2005 10:19;2466;44;05-06-2005 4:58;2;16-02-2006 2:30;44;1;Marie;Turner;marie.turner@sakilacustomer.org;48;True;14-02-2006;2013-05-26 14:49:45.738;1
905;30-05-2005 10:25;4372;50;06-06-2005 6:23;1;16-02-2006 2:30;50;1;Diane;Collins;diane.collins@sakilacustomer.org;54;True;14-02-2006;2013-05-26 14:49:45.738;1
906;30-05-2005 10:30;1862;549;07-06-2005 6:44;2;16-02-2006 2:30;549;1;Nelson;Christenson;nelson.christenson@sakilacustomer.org;555;True;14-02-2006;2013-05-26 14:49:45.738;1
907;30-05-2005 10:37;3320;506;02-06-2005 9:51;1;16-02-2006 2:30;506;2;Leslie;Seward;leslie.seward@sakilacustomer.org;511;True;14-02-2006;2013-05-26 14:49:45.738;1
908;30-05-2005 10:38;4427;85;03-06-2005 9:56;1;16-02-2006 2:30;85;2;Anne;Powell;anne.powell@sakilacustomer.org;89;True;14-02-2006;2013-05-26 14:49:45.738;1
909;30-05-2005 10:43;3775;486;08-06-2005 12:07;1;16-02-2006 2:30;486;1;Glen;Talbert;glen.talbert@sakilacustomer.org;491;True;14-02-2006;2013-05-26 14:49:45.738;1
910;30-05-2005 10:46;2601;374;04-06-2005 13:32;1;16-02-2006 2:30;374;2;Jeremy;Hurtado;jeremy.hurtado@sakilacustomer.org;379;True;14-02-2006;2013-05-26 14:49:45.738;1
911;30-05-2005 10:50;1404;366;07-06-2005 12:26;2;16-02-2006 2:30;366;1;Brandon;Huey;brandon.huey@sakilacustomer.org;371;True;14-02-2006;2013-05-26 14:49:45.738;1
912;30-05-2005 10:58;3200;390;31-05-2005 9:31;2;16-02-2006 2:30;390;1;Shawn;Heaton;shawn.heaton@sakilacustomer.org;395;True;14-02-2006;2013-05-26 14:49:45.738;1
913;30-05-2005 11:04;3213;369;07-06-2005 13:22;2;16-02-2006 2:30;369;2;Fred;Wheat;fred.wheat@sakilacustomer.org;374;True;14-02-2006;2013-05-26 14:49:45.738;1
914;30-05-2005 11:06;1393;596;04-06-2005 6:07;2;16-02-2006 2:30;596;1;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org;602;True;14-02-2006;2013-05-26 14:49:45.738;1
915;30-05-2005 11:20;1859;115;02-06-2005 11:55;1;16-02-2006 2:30;115;1;Wendy;Harrison;wendy.harrison@sakilacustomer.org;119;True;14-02-2006;2013-05-26 14:49:45.738;1
916;30-05-2005 11:25;1290;6;31-05-2005 9:06;1;16-02-2006 2:30;6;2;Jennifer;Davis;jennifer.davis@sakilacustomer.org;10;True;14-02-2006;2013-05-26 14:49:45.738;1
917;30-05-2005 11:27;3629;385;02-06-2005 8:31;1;16-02-2006 2:30;385;1;Phillip;Holm;phillip.holm@sakilacustomer.org;390;True;14-02-2006;2013-05-26 14:49:45.738;1
918;30-05-2005 11:32;818;197;31-05-2005 7:55;2;16-02-2006 2:30;197;2;Sue;Peters;sue.peters@sakilacustomer.org;201;True;14-02-2006;2013-05-26 14:49:45.738;1
919;30-05-2005 11:35;4052;374;02-06-2005 13:16;2;16-02-2006 2:30;374;2;Jeremy;Hurtado;jeremy.hurtado@sakilacustomer.org;379;True;14-02-2006;2013-05-26 14:49:45.738;1
920;30-05-2005 11:44;3860;584;02-06-2005 8:19;2;16-02-2006 2:30;584;2;Salvador;Teel;salvador.teel@sakilacustomer.org;590;True;14-02-2006;2013-05-26 14:49:45.738;1
921;30-05-2005 11:53;1827;508;03-06-2005 10:00;2;16-02-2006 2:30;508;2;Milton;Howland;milton.howland@sakilacustomer.org;513;True;14-02-2006;2013-05-26 14:49:45.738;1
922;30-05-2005 11:55;2442;550;08-06-2005 10:12;2;16-02-2006 2:30;550;2;Guy;Brownlee;guy.brownlee@sakilacustomer.org;556;True;14-02-2006;2013-05-26 14:49:45.738;1
923;30-05-2005 11:58;1884;37;05-06-2005 9:57;1;16-02-2006 2:30;37;1;Pamela;Baker;pamela.baker@sakilacustomer.org;41;True;14-02-2006;2013-05-26 14:49:45.738;1
924;30-05-2005 12:10;3279;293;04-06-2005 17:28;1;16-02-2006 2:30;293;2;Mae;Fletcher;mae.fletcher@sakilacustomer.org;298;True;14-02-2006;2013-05-26 14:49:45.738;1
925;30-05-2005 12:13;3203;137;02-06-2005 14:41;2;16-02-2006 2:30;137;2;Rhonda;Kennedy;rhonda.kennedy@sakilacustomer.org;141;True;14-02-2006;2013-05-26 14:49:45.738;1
926;30-05-2005 12:15;4327;76;01-06-2005 8:53;2;16-02-2006 2:30;76;2;Irene;Price;irene.price@sakilacustomer.org;80;True;14-02-2006;2013-05-26 14:49:45.738;1
927;30-05-2005 12:16;1158;167;31-05-2005 16:20;2;16-02-2006 2:30;167;2;Sally;Pierce;sally.pierce@sakilacustomer.org;171;True;14-02-2006;2013-05-26 14:49:45.738;1
928;30-05-2005 12:27;246;79;05-06-2005 13:56;2;16-02-2006 2:30;79;1;Rachel;Barnes;rachel.barnes@sakilacustomer.org;83;True;14-02-2006;2013-05-26 14:49:45.738;1
929;30-05-2005 12:32;4296;536;06-06-2005 12:17;1;16-02-2006 2:30;536;2;Fernando;Churchill;fernando.churchill@sakilacustomer.org;542;True;14-02-2006;2013-05-26 14:49:45.738;1
930;30-05-2005 12:44;2835;141;04-06-2005 10:53;2;16-02-2006 2:30;141;1;Debbie;Reyes;debbie.reyes@sakilacustomer.org;145;True;14-02-2006;2013-05-26 14:49:45.738;1
931;30-05-2005 12:53;3384;421;31-05-2005 14:28;1;16-02-2006 2:30;421;1;Lee;Hawks;lee.hawks@sakilacustomer.org;426;True;14-02-2006;2013-05-26 14:49:45.738;1
932;30-05-2005 12:55;719;198;31-05-2005 10:30;2;16-02-2006 2:30;198;2;Elsie;Kelley;elsie.kelley@sakilacustomer.org;202;True;14-02-2006;2013-05-26 14:49:45.738;1
933;30-05-2005 13:08;3672;66;01-06-2005 18:56;1;16-02-2006 2:30;66;2;Janice;Ward;janice.ward@sakilacustomer.org;70;True;14-02-2006;2013-05-26 14:49:45.738;1
934;30-05-2005 13:24;3595;60;08-06-2005 16:44;2;16-02-2006 2:30;60;1;Mildred;Bailey;mildred.bailey@sakilacustomer.org;64;True;14-02-2006;2013-05-26 14:49:45.738;1
935;30-05-2005 13:29;2421;256;02-06-2005 11:08;1;16-02-2006 2:30;256;2;Mabel;Holland;mabel.holland@sakilacustomer.org;261;True;14-02-2006;2013-05-26 14:49:45.738;1
936;30-05-2005 13:52;901;469;07-06-2005 16:56;1;16-02-2006 2:30;469;2;Wesley;Bull;wesley.bull@sakilacustomer.org;474;True;14-02-2006;2013-05-26 14:49:45.738;1
937;30-05-2005 14:47;1054;304;05-06-2005 9:53;2;16-02-2006 2:30;304;2;David;Royal;david.royal@sakilacustomer.org;309;True;14-02-2006;2013-05-26 14:49:45.738;1
938;30-05-2005 14:47;1521;46;04-06-2005 10:10;2;16-02-2006 2:30;46;2;Catherine;Campbell;catherine.campbell@sakilacustomer.org;50;True;14-02-2006;2013-05-26 14:49:45.738;1
939;30-05-2005 14:49;1314;367;01-06-2005 19:00;1;16-02-2006 2:30;367;1;Adam;Gooch;adam.gooch@sakilacustomer.org;372;True;14-02-2006;2013-05-26 14:49:45.738;1
940;30-05-2005 15:01;1278;534;01-06-2005 18:26;1;16-02-2006 2:30;534;1;Christian;Jung;christian.jung@sakilacustomer.org;540;True;14-02-2006;2013-05-26 14:49:45.738;0
941;30-05-2005 15:02;3630;562;01-06-2005 17:19;1;16-02-2006 2:30;562;1;Wallace;Slone;wallace.slone@sakilacustomer.org;568;True;14-02-2006;2013-05-26 14:49:45.738;1
942;30-05-2005 15:05;4279;473;08-06-2005 15:59;2;16-02-2006 2:30;473;2;Jorge;Olivares;jorge.olivares@sakilacustomer.org;478;True;14-02-2006;2013-05-26 14:49:45.738;1
943;30-05-2005 15:20;3737;57;06-06-2005 18:53;1;16-02-2006 2:30;57;2;Evelyn;Morgan;evelyn.morgan@sakilacustomer.org;61;True;14-02-2006;2013-05-26 14:49:45.738;1
944;30-05-2005 15:26;151;131;07-06-2005 18:09;2;16-02-2006 2:30;131;2;Monica;Hicks;monica.hicks@sakilacustomer.org;135;True;14-02-2006;2013-05-26 14:49:45.738;1
945;30-05-2005 15:33;1441;357;02-06-2005 15:02;2;16-02-2006 2:30;357;1;Keith;Rico;keith.rico@sakilacustomer.org;362;True;14-02-2006;2013-05-26 14:49:45.738;1
946;30-05-2005 15:35;1264;486;08-06-2005 11:38;1;16-02-2006 2:30;486;1;Glen;Talbert;glen.talbert@sakilacustomer.org;491;True;14-02-2006;2013-05-26 14:49:45.738;1
947;30-05-2005 15:36;4478;62;04-06-2005 18:48;1;16-02-2006 2:30;62;1;Joan;Cooper;joan.cooper@sakilacustomer.org;66;True;14-02-2006;2013-05-26 14:49:45.738;1
948;30-05-2005 15:44;585;245;08-06-2005 17:30;2;16-02-2006 2:30;245;1;Courtney;Day;courtney.day@sakilacustomer.org;249;True;14-02-2006;2013-05-26 14:49:45.738;1
949;30-05-2005 15:50;2202;368;03-06-2005 14:25;1;16-02-2006 2:30;368;1;Harry;Arce;harry.arce@sakilacustomer.org;373;True;14-02-2006;2013-05-26 14:49:45.738;0
950;30-05-2005 16:06;491;83;01-06-2005 11:43;1;16-02-2006 2:30;83;1;Louise;Jenkins;louise.jenkins@sakilacustomer.org;87;True;14-02-2006;2013-05-26 14:49:45.738;1
951;30-05-2005 16:10;1395;59;31-05-2005 19:01;2;16-02-2006 2:30;59;1;Cheryl;Murphy;cheryl.murphy@sakilacustomer.org;63;True;14-02-2006;2013-05-26 14:49:45.738;1
952;30-05-2005 16:28;4389;311;02-06-2005 16:12;2;16-02-2006 2:30;311;2;Paul;Trout;paul.trout@sakilacustomer.org;316;True;14-02-2006;2013-05-26 14:49:45.738;1
953;30-05-2005 16:34;2194;210;31-05-2005 20:34;1;16-02-2006 2:30;210;2;Ella;Oliver;ella.oliver@sakilacustomer.org;214;True;14-02-2006;2013-05-26 14:49:45.738;1
954;30-05-2005 16:57;1231;297;08-06-2005 13:30;2;16-02-2006 2:30;297;1;Sherri;Rhodes;sherri.rhodes@sakilacustomer.org;302;True;14-02-2006;2013-05-26 14:49:45.738;1
955;30-05-2005 16:59;4140;301;31-05-2005 11:58;2;16-02-2006 2:30;301;2;Robert;Baughman;robert.baughman@sakilacustomer.org;306;True;14-02-2006;2013-05-26 14:49:45.738;1
956;30-05-2005 17:30;647;296;07-06-2005 13:54;2;16-02-2006 2:30;296;2;Ramona;Hale;ramona.hale@sakilacustomer.org;301;True;14-02-2006;2013-05-26 14:49:45.738;1
957;30-05-2005 17:53;4428;440;03-06-2005 15:31;2;16-02-2006 2:30;440;1;Bernard;Colby;bernard.colby@sakilacustomer.org;445;True;14-02-2006;2013-05-26 14:49:45.738;1
958;30-05-2005 17:58;548;186;01-06-2005 19:17;2;16-02-2006 2:30;186;2;Holly;Fox;holly.fox@sakilacustomer.org;190;True;14-02-2006;2013-05-26 14:49:45.738;1
959;30-05-2005 18:07;3108;535;02-06-2005 14:37;2;16-02-2006 2:30;535;1;Javier;Elrod;javier.elrod@sakilacustomer.org;541;True;14-02-2006;2013-05-26 14:49:45.738;1
960;30-05-2005 18:13;1966;445;04-06-2005 0:12;2;16-02-2006 2:30;445;1;Micheal;Forman;micheal.forman@sakilacustomer.org;450;True;14-02-2006;2013-05-26 14:49:45.738;1
961;30-05-2005 18:16;3293;588;04-06-2005 23:40;2;16-02-2006 2:30;588;1;Marion;Ocampo;marion.ocampo@sakilacustomer.org;594;True;14-02-2006;2013-05-26 14:49:45.738;1
962;30-05-2005 18:45;4535;520;05-06-2005 22:47;1;16-02-2006 2:30;520;2;Mitchell;Westmoreland;mitchell.westmoreland@sakilacustomer.org;526;True;14-02-2006;2013-05-26 14:49:45.738;1
963;30-05-2005 18:52;1921;225;07-06-2005 16:19;2;16-02-2006 2:30;225;1;Arlene;Harvey;arlene.harvey@sakilacustomer.org;229;True;14-02-2006;2013-05-26 14:49:45.738;1
964;30-05-2005 18:53;657;287;04-06-2005 22:32;2;16-02-2006 2:30;287;2;Becky;Miles;becky.miles@sakilacustomer.org;292;True;14-02-2006;2013-05-26 14:49:45.738;1
965;30-05-2005 19:00;3363;502;31-05-2005 17:10;2;16-02-2006 2:30;502;1;Brett;Cornwell;brett.cornwell@sakilacustomer.org;507;True;14-02-2006;2013-05-26 14:49:45.738;1
966;30-05-2005 19:00;1294;496;31-05-2005 23:51;1;16-02-2006 2:30;496;2;Tyler;Wren;tyler.wren@sakilacustomer.org;501;True;14-02-2006;2013-05-26 14:49:45.738;1
967;30-05-2005 19:12;1954;330;09-06-2005 0:02;2;16-02-2006 2:30;330;1;Scott;Shelley;scott.shelley@sakilacustomer.org;335;True;14-02-2006;2013-05-26 14:49:45.738;1
968;30-05-2005 19:20;119;576;31-05-2005 18:17;2;16-02-2006 2:30;576;2;Morris;Mccarter;morris.mccarter@sakilacustomer.org;582;True;14-02-2006;2013-05-26 14:49:45.738;1
969;30-05-2005 19:23;443;551;31-05-2005 21:14;1;16-02-2006 2:30;551;2;Clayton;Barbee;clayton.barbee@sakilacustomer.org;557;True;14-02-2006;2013-05-26 14:49:45.738;1
970;30-05-2005 19:50;1520;307;09-06-2005 1:19;1;16-02-2006 2:30;307;2;Joseph;Joy;joseph.joy@sakilacustomer.org;312;True;14-02-2006;2013-05-26 14:49:45.738;1
971;30-05-2005 20:10;2911;561;06-06-2005 20:47;1;16-02-2006 2:30;561;2;Ian;Still;ian.still@sakilacustomer.org;567;True;14-02-2006;2013-05-26 14:49:45.738;1
972;30-05-2005 20:21;2;411;06-06-2005 0:36;1;16-02-2006 2:30;411;1;Norman;Currier;norman.currier@sakilacustomer.org;416;True;14-02-2006;2013-05-26 14:49:45.738;1
973;30-05-2005 20:27;1914;473;08-06-2005 22:47;2;16-02-2006 2:30;473;2;Jorge;Olivares;jorge.olivares@sakilacustomer.org;478;True;14-02-2006;2013-05-26 14:49:45.738;1
974;30-05-2005 20:28;2617;596;08-06-2005 23:45;2;16-02-2006 2:30;596;1;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org;602;True;14-02-2006;2013-05-26 14:49:45.738;1
975;30-05-2005 21:07;3109;7;03-06-2005 1:48;2;16-02-2006 2:30;7;1;Maria;Miller;maria.miller@sakilacustomer.org;11;True;14-02-2006;2013-05-26 14:49:45.738;1
976;30-05-2005 21:11;2290;581;06-06-2005 2:16;2;16-02-2006 2:30;581;1;Virgil;Wofford;virgil.wofford@sakilacustomer.org;587;True;14-02-2006;2013-05-26 14:49:45.738;1
977;30-05-2005 21:22;2029;394;04-06-2005 22:32;2;16-02-2006 2:30;394;2;Chris;Brothers;chris.brothers@sakilacustomer.org;399;True;14-02-2006;2013-05-26 14:49:45.738;1
978;30-05-2005 21:30;407;154;07-06-2005 16:22;1;16-02-2006 2:30;154;2;Michele;Grant;michele.grant@sakilacustomer.org;158;True;14-02-2006;2013-05-26 14:49:45.738;1
979;30-05-2005 21:37;3917;279;08-06-2005 0:24;2;16-02-2006 2:30;279;2;Dianne;Shelton;dianne.shelton@sakilacustomer.org;284;True;14-02-2006;2013-05-26 14:49:45.738;1
980;30-05-2005 21:45;4169;273;01-06-2005 20:32;1;16-02-2006 2:30;273;2;Priscilla;Lowe;priscilla.lowe@sakilacustomer.org;278;True;14-02-2006;2013-05-26 14:49:45.738;1
981;30-05-2005 21:52;2913;326;01-06-2005 3:15;2;16-02-2006 2:30;326;1;Jose;Andrew;jose.andrew@sakilacustomer.org;331;True;14-02-2006;2013-05-26 14:49:45.738;1
982;30-05-2005 22:15;3560;524;02-06-2005 16:18;1;16-02-2006 2:30;524;1;Jared;Ely;jared.ely@sakilacustomer.org;530;True;14-02-2006;2013-05-26 14:49:45.738;1
983;30-05-2005 22:15;63;115;02-06-2005 22:56;1;16-02-2006 2:30;115;1;Wendy;Harrison;wendy.harrison@sakilacustomer.org;119;True;14-02-2006;2013-05-26 14:49:45.738;1
984;30-05-2005 22:17;2305;262;01-06-2005 20:15;2;16-02-2006 2:30;262;2;Patsy;Davidson;patsy.davidson@sakilacustomer.org;267;True;14-02-2006;2013-05-26 14:49:45.738;1
985;30-05-2005 22:18;1573;564;04-06-2005 23:36;1;16-02-2006 2:30;564;2;Bob;Pfeiffer;bob.pfeiffer@sakilacustomer.org;570;True;14-02-2006;2013-05-26 14:49:45.738;1
986;30-05-2005 22:22;4045;253;01-06-2005 2:24;1;16-02-2006 2:30;253;1;Terry;Carlson;terry.carlson@sakilacustomer.org;258;True;14-02-2006;2013-05-26 14:49:45.738;1
987;30-05-2005 22:59;390;11;07-06-2005 20:56;1;16-02-2006 2:30;11;2;Lisa;Anderson;lisa.anderson@sakilacustomer.org;15;True;14-02-2006;2013-05-26 14:49:45.738;1
988;30-05-2005 23:08;1364;12;07-06-2005 0:22;1;16-02-2006 2:30;12;1;Nancy;Thomas;nancy.thomas@sakilacustomer.org;16;True;14-02-2006;2013-05-26 14:49:45.738;1
989;30-05-2005 23:11;4388;83;03-06-2005 20:36;2;16-02-2006 2:30;83;1;Louise;Jenkins;louise.jenkins@sakilacustomer.org;87;True;14-02-2006;2013-05-26 14:49:45.738;1
990;30-05-2005 23:25;4171;311;06-06-2005 18:41;2;16-02-2006 2:30;311;2;Paul;Trout;paul.trout@sakilacustomer.org;316;True;14-02-2006;2013-05-26 14:49:45.738;1
991;30-05-2005 23:29;2863;593;07-06-2005 23:16;1;16-02-2006 2:30;593;2;Rene;Mcalister;rene.mcalister@sakilacustomer.org;599;True;14-02-2006;2013-05-26 14:49:45.738;1
992;30-05-2005 23:47;3572;123;05-06-2005 19:01;1;16-02-2006 2:30;123;2;Shannon;Freeman;shannon.freeman@sakilacustomer.org;127;True;14-02-2006;2013-05-26 14:49:45.738;1
993;30-05-2005 23:54;2080;513;04-06-2005 21:27;1;16-02-2006 2:30;513;2;Duane;Tubbs;duane.tubbs@sakilacustomer.org;519;True;14-02-2006;2013-05-26 14:49:45.738;1
994;30-05-2005 23:55;2798;472;04-06-2005 1:00;2;16-02-2006 2:30;472;1;Greg;Robins;greg.robins@sakilacustomer.org;477;True;14-02-2006;2013-05-26 14:49:45.738;1
995;31-05-2005 0:06;17;150;06-06-2005 2:30;2;16-02-2006 2:30;150;2;Danielle;Daniels;danielle.daniels@sakilacustomer.org;154;True;14-02-2006;2013-05-26 14:49:45.738;1
996;31-05-2005 0:06;2075;331;31-05-2005 21:29;2;16-02-2006 2:30;331;1;Eric;Robert;eric.robert@sakilacustomer.org;336;True;14-02-2006;2013-05-26 14:49:45.738;1
997;31-05-2005 0:08;4243;216;02-06-2005 0:17;2;16-02-2006 2:30;216;1;Natalie;Meyer;natalie.meyer@sakilacustomer.org;220;True;14-02-2006;2013-05-26 14:49:45.738;1
998;31-05-2005 0:16;3395;389;01-06-2005 22:41;1;16-02-2006 2:30;389;1;Alan;Kahn;alan.kahn@sakilacustomer.org;394;True;14-02-2006;2013-05-26 14:49:45.738;1
999;31-05-2005 0:25;4433;413;03-06-2005 6:05;2;16-02-2006 2:30;413;2;Marvin;Yee;marvin.yee@sakilacustomer.org;418;True;14-02-2006;2013-05-26 14:49:45.738;1
1000;31-05-2005 0:25;1774;332;08-06-2005 19:42;2;16-02-2006 2:30;332;1;Stephen;Qualls;stephen.qualls@sakilacustomer.org;337;True;14-02-2006;2013-05-26 14:49:45.738;1
1001;31-05-2005 0:46;1498;64;06-06-2005 6:14;2;16-02-2006 2:30;64;2;Judith;Cox;judith.cox@sakilacustomer.org;68;True;14-02-2006;2013-05-26 14:49:45.738;0
1002;31-05-2005 0:47;709;397;06-06-2005 19:51;1;16-02-2006 2:30;397;1;Jimmy;Schrader;jimmy.schrader@sakilacustomer.org;402;True;14-02-2006;2013-05-26 14:49:45.738;1
1003;31-05-2005 0:48;133;161;02-06-2005 4:53;2;16-02-2006 2:30;161;1;Geraldine;Perkins;geraldine.perkins@sakilacustomer.org;165;True;14-02-2006;2013-05-26 14:49:45.738;1
1004;31-05-2005 0:48;1588;565;01-06-2005 20:56;1;16-02-2006 2:30;565;2;Jaime;Nettles;jaime.nettles@sakilacustomer.org;571;True;14-02-2006;2013-05-26 14:49:45.738;1
1005;31-05-2005 0:53;4006;551;04-06-2005 1:21;2;16-02-2006 2:30;551;2;Clayton;Barbee;clayton.barbee@sakilacustomer.org;557;True;14-02-2006;2013-05-26 14:49:45.738;1
1006;31-05-2005 0:57;3461;222;02-06-2005 22:35;1;16-02-2006 2:30;222;2;Delores;Hansen;delores.hansen@sakilacustomer.org;226;True;14-02-2006;2013-05-26 14:49:45.738;1
1007;31-05-2005 1:02;3185;24;07-06-2005 1:36;2;16-02-2006 2:30;24;2;Kimberly;Lee;kimberly.lee@sakilacustomer.org;28;True;14-02-2006;2013-05-26 14:49:45.738;1
1008;31-05-2005 1:18;914;599;01-06-2005 1:24;2;16-02-2006 2:30;599;2;Austin;Cintron;austin.cintron@sakilacustomer.org;605;True;14-02-2006;2013-05-26 14:49:45.738;1
1009;31-05-2005 1:47;2523;485;03-06-2005 20:26;1;16-02-2006 2:30;485;1;Clyde;Tobias;clyde.tobias@sakilacustomer.org;490;True;14-02-2006;2013-05-26 14:49:45.738;1
1010;31-05-2005 1:57;4038;49;01-06-2005 6:50;2;16-02-2006 2:30;49;2;Joyce;Edwards;joyce.edwards@sakilacustomer.org;53;True;14-02-2006;2013-05-26 14:49:45.738;1
1011;31-05-2005 2:05;118;164;04-06-2005 21:27;2;16-02-2006 2:30;164;2;Joann;Gardner;joann.gardner@sakilacustomer.org;168;True;14-02-2006;2013-05-26 14:49:45.738;1
